brand,category,launch_year,sale_year,age_at_sale,condition,condition_score,new_price_inr,resale_price_inr
Nikon,Accessory,2021,2022,1,Like New,5,6990,4000
Nikon,Accessory,2021,2022,1,Excellent,4,6990,3500
Nikon,Accessory,2021,2022,1,Good,3,6990,2500
Nikon,Accessory,2021,2022,1,Fair,2,6990,2000
Nikon,Accessory,2021,2023,2,Excellent,4,6990,3000
Nikon,Accessory,2021,2023,2,Good,3,6990,2500
Nikon,Accessory,2021,2023,2,Fair,2,6990,1500
Nikon,Accessory,2021,2023,2,For Parts,1,6990,1000
Nikon,Accessory,2021,2024,3,Excellent,4,6990,3000
Nikon,Accessory,2021,2024,3,Good,3,6990,2000
Nikon,Accessory,2021,2024,3,Fair,2,6990,1500
Nikon,Accessory,2021,2024,3,For Parts,1,6990,500
Nikon,Accessory,2021,2025,4,Excellent,4,6990,2500
Nikon,Accessory,2021,2025,4,Good,3,6990,1500
Nikon,Accessory,2021,2025,4,Fair,2,6990,1000
Nikon,Accessory,2021,2025,4,For Parts,1,6990,500
Nikon,Accessory,2020,2021,1,New (Open Box),6,4990,3500
Nikon,Accessory,2020,2021,1,Like New,5,4990,3000
Nikon,Accessory,2020,2021,1,Excellent,4,4990,2500
Nikon,Accessory,2020,2021,1,Good,3,4990,2000
Nikon,Accessory,2020,2021,1,Fair,2,4990,1500
Nikon,Accessory,2020,2022,2,Excellent,4,4990,2000
Nikon,Accessory,2020,2022,2,Good,3,4990,2000
Nikon,Accessory,2020,2022,2,Fair,2,4990,1000
Nikon,Accessory,2020,2022,2,For Parts,1,4990,500
Nikon,Accessory,2020,2023,3,Excellent,4,4990,2000
Nikon,Accessory,2020,2023,3,Good,3,4990,1500
Nikon,Accessory,2020,2023,3,Fair,2,4990,1000
Nikon,Accessory,2020,2023,3,For Parts,1,4990,500
Nikon,Accessory,2020,2024,4,Excellent,4,4990,1500
Nikon,Accessory,2020,2024,4,Good,3,4990,1500
Nikon,Accessory,2020,2024,4,Fair,2,4990,1000
Nikon,Accessory,2020,2024,4,For Parts,1,4990,500
Nikon,Accessory,2020,2025,5,Excellent,4,4990,1000
Nikon,Accessory,2020,2025,5,Good,3,4990,1000
Nikon,Accessory,2020,2025,5,Fair,2,4990,1000
Nikon,Accessory,2020,2025,5,For Parts,1,4990,500
GoPro,Accessory,2022,2022,0,New (Open Box),6,4990,4500
GoPro,Accessory,2022,2022,0,Like New,5,4990,3500
GoPro,Accessory,2022,2022,0,Excellent,4,4990,3000
GoPro,Accessory,2022,2022,0,Good,3,4990,2500
GoPro,Accessory,2022,2022,0,Fair,2,4990,1500
GoPro,Accessory,2022,2023,1,New (Open Box),6,4990,3000
GoPro,Accessory,2022,2023,1,Like New,5,4990,3000
GoPro,Accessory,2022,2023,1,Excellent,4,4990,2500
GoPro,Accessory,2022,2023,1,Good,3,4990,2000
GoPro,Accessory,2022,2023,1,Fair,2,4990,1500
GoPro,Accessory,2022,2024,2,Excellent,4,4990,2000
GoPro,Accessory,2022,2024,2,Good,3,4990,2000
GoPro,Accessory,2022,2024,2,Fair,2,4990,1000
GoPro,Accessory,2022,2024,2,For Parts,1,4990,500
GoPro,Accessory,2022,2025,3,Excellent,4,4990,2000
GoPro,Accessory,2022,2025,3,Good,3,4990,1500
GoPro,Accessory,2022,2025,3,Fair,2,4990,1000
GoPro,Accessory,2022,2025,3,For Parts,1,4990,500
GoPro,Accessory,2021,2021,0,New (Open Box),6,5990,4500
GoPro,Accessory,2021,2021,0,Like New,5,5990,4500
GoPro,Accessory,2021,2021,0,Excellent,4,5990,3500
GoPro,Accessory,2021,2021,0,Good,3,5990,2500
GoPro,Accessory,2021,2021,0,Fair,2,5990,2000
GoPro,Accessory,2021,2022,1,New (Open Box),6,5990,4500
GoPro,Accessory,2021,2022,1,Like New,5,5990,3500
GoPro,Accessory,2021,2022,1,Excellent,4,5990,2500
GoPro,Accessory,2021,2022,1,Good,3,5990,2500
GoPro,Accessory,2021,2022,1,Fair,2,5990,1500
GoPro,Accessory,2021,2023,2,Excellent,4,5990,2500
GoPro,Accessory,2021,2023,2,Good,3,5990,2000
GoPro,Accessory,2021,2023,2,Fair,2,5990,1500
GoPro,Accessory,2021,2023,2,For Parts,1,5990,500
GoPro,Accessory,2021,2024,3,Excellent,4,5990,2000
GoPro,Accessory,2021,2024,3,Good,3,5990,1500
GoPro,Accessory,2021,2024,3,Fair,2,5990,1500
GoPro,Accessory,2021,2024,3,For Parts,1,5990,500
GoPro,Accessory,2021,2025,4,Excellent,4,5990,2000
GoPro,Accessory,2021,2025,4,Good,3,5990,1500
GoPro,Accessory,2021,2025,4,Fair,2,5990,1000
GoPro,Accessory,2021,2025,4,For Parts,1,5990,500
DJI,Accessory,2022,2022,0,New (Open Box),6,8990,6500
DJI,Accessory,2022,2022,0,Like New,5,8990,6500
DJI,Accessory,2022,2022,0,Excellent,4,8990,5500
DJI,Accessory,2022,2022,0,Good,3,8990,3500
DJI,Accessory,2022,2022,0,Fair,2,8990,3000
DJI,Accessory,2022,2023,1,New (Open Box),6,8990,5500
DJI,Accessory,2022,2023,1,Like New,5,8990,6000
DJI,Accessory,2022,2023,1,Excellent,4,8990,4000
DJI,Accessory,2022,2023,1,Good,3,8990,3500
DJI,Accessory,2022,2023,1,Fair,2,8990,2500
DJI,Accessory,2022,2024,2,Excellent,4,8990,4000
DJI,Accessory,2022,2024,2,Good,3,8990,3000
DJI,Accessory,2022,2024,2,Fair,2,8990,2000
DJI,Accessory,2022,2024,2,For Parts,1,8990,1000
DJI,Accessory,2022,2025,3,Excellent,4,8990,3000
DJI,Accessory,2022,2025,3,Good,3,8990,2500
DJI,Accessory,2022,2025,3,Fair,2,8990,2000
DJI,Accessory,2022,2025,3,For Parts,1,8990,1000
DJI,Accessory,2021,2021,0,New (Open Box),6,6990,5500
DJI,Accessory,2021,2021,0,Like New,5,6990,5000
DJI,Accessory,2021,2021,0,Excellent,4,6990,4500
DJI,Accessory,2021,2021,0,Good,3,6990,4000
DJI,Accessory,2021,2021,0,Fair,2,6990,2500
DJI,Accessory,2021,2022,1,New (Open Box),6,6990,4500
DJI,Accessory,2021,2022,1,Like New,5,6990,4500
DJI,Accessory,2021,2022,1,Excellent,4,6990,3000
DJI,Accessory,2021,2022,1,Good,3,6990,3000
DJI,Accessory,2021,2022,1,Fair,2,6990,2000
DJI,Accessory,2021,2023,2,Excellent,4,6990,3000
DJI,Accessory,2021,2023,2,Good,3,6990,2500
DJI,Accessory,2021,2023,2,Fair,2,6990,1500
DJI,Accessory,2021,2023,2,For Parts,1,6990,500
DJI,Accessory,2021,2024,3,Excellent,4,6990,2500
DJI,Accessory,2021,2024,3,Good,3,6990,2000
DJI,Accessory,2021,2024,3,Fair,2,6990,1500
DJI,Accessory,2021,2024,3,For Parts,1,6990,500
DJI,Accessory,2021,2025,4,Excellent,4,6990,2500
DJI,Accessory,2021,2025,4,Good,3,6990,1500
DJI,Accessory,2021,2025,4,Fair,2,6990,1500
DJI,Accessory,2021,2025,4,For Parts,1,6990,500
Rode,Accessory,2021,2021,0,New (Open Box),6,3990,3500
Rode,Accessory,2021,2021,0,Like New,5,3990,2500
Rode,Accessory,2021,2021,0,Excellent,4,3990,2500
Rode,Accessory,2021,2021,0,Good,3,3990,2000
Rode,Accessory,2021,2021,0,Fair,2,3990,1500
Rode,Accessory,2021,2022,1,New (Open Box),6,3990,2500
Rode,Accessory,2021,2022,1,Like New,5,3990,2500
Rode,Accessory,2021,2022,1,Excellent,4,3990,2000
Rode,Accessory,2021,2022,1,Good,3,3990,1500
Rode,Accessory,2021,2022,1,Fair,2,3990,1000
Rode,Accessory,2021,2023,2,Excellent,4,3990,1500
Rode,Accessory,2021,2023,2,Good,3,3990,1500
Rode,Accessory,2021,2023,2,Fair,2,3990,1000
Rode,Accessory,2021,2023,2,For Parts,1,3990,500
Rode,Accessory,2021,2024,3,Excellent,4,3990,1500
Rode,Accessory,2021,2024,3,Good,3,3990,1000
Rode,Accessory,2021,2024,3,Fair,2,3990,1000
Rode,Accessory,2021,2024,3,For Parts,1,3990,500
Rode,Accessory,2021,2025,4,Excellent,4,3990,1000
Rode,Accessory,2021,2025,4,Good,3,3990,1000
Rode,Accessory,2021,2025,4,Fair,2,3990,500
Rode,Accessory,2021,2025,4,For Parts,1,3990,500
Godox,Accessory,2021,2021,0,New (Open Box),6,4990,4500
Godox,Accessory,2021,2021,0,Like New,5,4990,3500
Godox,Accessory,2021,2021,0,Excellent,4,4990,3000
Godox,Accessory,2021,2021,0,Good,3,4990,2500
Godox,Accessory,2021,2021,0,Fair,2,4990,1500
Godox,Accessory,2021,2022,1,New (Open Box),6,4990,3500
Godox,Accessory,2021,2022,1,Like New,5,4990,3000
Godox,Accessory,2021,2022,1,Excellent,4,4990,2500
Godox,Accessory,2021,2022,1,Good,3,4990,2000
Godox,Accessory,2021,2022,1,Fair,2,4990,1000
Godox,Accessory,2021,2023,2,Excellent,4,4990,2000
Godox,Accessory,2021,2023,2,Good,3,4990,2000
Godox,Accessory,2021,2023,2,Fair,2,4990,1000
Godox,Accessory,2021,2023,2,For Parts,1,4990,500
Godox,Accessory,2021,2024,3,Excellent,4,4990,1500
Godox,Accessory,2021,2024,3,Good,3,4990,1500
Godox,Accessory,2021,2024,3,Fair,2,4990,1000
Godox,Accessory,2021,2024,3,For Parts,1,4990,500
Godox,Accessory,2021,2025,4,Excellent,4,4990,1500
Godox,Accessory,2021,2025,4,Good,3,4990,1500
Godox,Accessory,2021,2025,4,Fair,2,4990,1000
Godox,Accessory,2021,2025,4,For Parts,1,4990,500
Profoto,Accessory,2020,2021,1,New (Open Box),6,12990,8500
Profoto,Accessory,2020,2021,1,Like New,5,12990,8000
Profoto,Accessory,2020,2021,1,Excellent,4,12990,6500
Profoto,Accessory,2020,2021,1,Good,3,12990,5500
Profoto,Accessory,2020,2021,1,Fair,2,12990,3500
Profoto,Accessory,2020,2022,2,Excellent,4,12990,6000
Profoto,Accessory,2020,2022,2,Good,3,12990,5000
Profoto,Accessory,2020,2022,2,Fair,2,12990,3000
Profoto,Accessory,2020,2022,2,For Parts,1,12990,1500
Profoto,Accessory,2020,2023,3,Excellent,4,12990,4500
Profoto,Accessory,2020,2023,3,Good,3,12990,4000
Profoto,Accessory,2020,2023,3,Fair,2,12990,3000
Profoto,Accessory,2020,2023,3,For Parts,1,12990,1500
Profoto,Accessory,2020,2024,4,Excellent,4,12990,4500
Profoto,Accessory,2020,2024,4,Good,3,12990,3500
Profoto,Accessory,2020,2024,4,Fair,2,12990,2500
Profoto,Accessory,2020,2024,4,For Parts,1,12990,1000
Profoto,Accessory,2020,2025,5,Excellent,4,12990,4000
Profoto,Accessory,2020,2025,5,Good,3,12990,3000
Profoto,Accessory,2020,2025,5,Fair,2,12990,2000
Profoto,Accessory,2020,2025,5,For Parts,1,12990,1000
Fujifilm,Accessory,2021,2021,0,New (Open Box),6,5990,4500
Fujifilm,Accessory,2021,2021,0,Like New,5,5990,4500
Fujifilm,Accessory,2021,2021,0,Excellent,4,5990,3500
Fujifilm,Accessory,2021,2021,0,Good,3,5990,3000
Fujifilm,Accessory,2021,2021,0,Fair,2,5990,2000
Fujifilm,Accessory,2021,2022,1,New (Open Box),6,5990,4000
Fujifilm,Accessory,2021,2022,1,Like New,5,5990,3500
Fujifilm,Accessory,2021,2022,1,Excellent,4,5990,3500
Fujifilm,Accessory,2021,2022,1,Good,3,5990,2500
Fujifilm,Accessory,2021,2022,1,Fair,2,5990,1500
Fujifilm,Accessory,2021,2023,2,Excellent,4,5990,2500
Fujifilm,Accessory,2021,2023,2,Good,3,5990,2500
Fujifilm,Accessory,2021,2023,2,Fair,2,5990,1500
Fujifilm,Accessory,2021,2023,2,For Parts,1,5990,500
Fujifilm,Accessory,2021,2024,3,Excellent,4,5990,2500
Fujifilm,Accessory,2021,2024,3,Good,3,5990,2000
Fujifilm,Accessory,2021,2024,3,Fair,2,5990,1000
Fujifilm,Accessory,2021,2024,3,For Parts,1,5990,500
Fujifilm,Accessory,2021,2025,4,Excellent,4,5990,2000
Fujifilm,Accessory,2021,2025,4,Good,3,5990,1500
Fujifilm,Accessory,2021,2025,4,Fair,2,5990,1000
Fujifilm,Accessory,2021,2025,4,For Parts,1,5990,500
